lat,lon
41.6187935,19.6817188
41.619339,19.6814137
41.6198997,19.6810951
41.6204567,19.6807766
41.6210175,19.68046
41.6215782,19.6801414
41.622139,19.6798248
41.6227036,19.6795044
41.6232605,19.6791916
41.6238136,19.6788788
41.6243782,19.6785583
41.624939,19.6782436
41.6254997,19.6779251
41.6260605,19.6776085
41.6266174,19.67729
41.6271744,19.6769753
41.6277313,19.6766586
41.6282921,19.6763439
41.628849,19.6760292
41.6294098,19.6757107
41.6299667,19.6753922
41.6305237,19.6750774
41.6310921,19.674757
41.6316414,19.6744442
41.632206,19.6741314
41.6327667,19.6738148
41.6333199,19.6734982
41.6338844,19.6731815
41.6344414,19.6728649
41.635006,19.6725445
41.6355629,19.6722279
41.6361237,19.6719093
41.6366844,19.6715927
41.6372452,19.671278
41.6378021,19.6709614
41.6383667,19.6706486
41.6389313,19.670332
41.6394882,19.6700172
41.6400452,19.6697025
41.6406021,19.6693859
41.6411667,19.6690693
41.6417236,19.6687546
41.6422958,19.6684341
41.642849,19.6681232
41.6434059,19.6678123
41.6439629,19.6674938
41.6445236,19.6671791
41.6450844,19.6668625
41.6456566,19.6665421
41.6462097,19.6662312
41.6467667,19.6659145
41.6473351,19.6655979
41.6478958,19.6652832
41.6484604,19.6649704
41.6490211,19.6646576
41.649601,19.6643333
41.6501503,19.6640263
41.6507111,19.6637096
41.6512718,19.6633949
41.6518326,19.6630764
41.6523972,19.6627617
41.6529694,19.6624413
41.6535339,19.6621246
41.6540909,19.6618137
41.6546555,19.661499
41.65522,19.6611805
41.6557846,19.6608639
41.6563492,19.6605453
41.6569099,19.6602287
41.6574783,19.6599121
41.6580429,19.6595955
41.6586037,19.6592789
41.6591721,19.6589622
41.6597366,19.6586494
41.6602936,19.6583309
41.6608772,19.6580105
41.6614342,19.6577015
41.6619911,19.6573982
41.6625557,19.657093
41.663147,19.6567783
41.6636887,19.6564941
41.6642685,19.6561909
41.6648369,19.6558971
41.6654053,19.6556053
41.665966,19.6553116
41.6665268,19.6550217
41.6670914,19.654726
41.6676559,19.6544285
41.6682167,19.6541233
41.6687965,19.6538124
41.6693573,19.6535053
41.6699142,19.6531982
41.6704826,19.6528893
41.671051,19.6525764
41.6716118,19.6522655
41.6721802,19.6519527
41.6727448,19.6516399
41.6732941,19.6513329
41.6738625,19.6510162
41.6744423,19.650692
41.6750031,19.6503735
41.6755714,19.6500511
41.6761398,19.6497288
41.6767006,19.6494045
41.6772537,19.649086
41.6778488,19.6487446
41.6783867,19.6484337
41.6789589,19.6481075
41.6795273,19.6477814
41.6801147,19.6474361
41.6806602,19.6471233
41.6812553,19.6467781
41.6817932,19.6464634
41.6823692,19.6461296
41.6829453,19.645792
41.6835136,19.6454659
41.684063,19.6451416
41.6846466,19.6448059
41.6852036,19.6444817
41.6857986,19.6441345
41.6863632,19.6438065
41.6869354,19.6434765
41.6874809,19.6431618
41.6880722,19.6428185
41.6886177,19.6425018
41.6892166,19.6421566
41.6897583,19.6418438
41.6903267,19.6415138
41.6908951,19.6411839
41.691494,19.6408367
41.6920433,19.6405239
41.692627,19.6401901
41.6931992,19.6398602
41.6937943,19.6395168
41.6943588,19.6391907
41.6949158,19.6388664
41.695488,19.6385365
41.6960602,19.6382065
41.6966362,19.6378765
41.6972084,19.6375465
41.6977654,19.6372242
41.6983719,19.6368752
41.6989441,19.6365433
41.699501,19.636219
41.7000618,19.6358929
41.7006493,19.6355515
41.7012215,19.6352196
41.7017975,19.6348877
41.7023735,19.634552
41.7029457,19.634222
41.7035217,19.6338882
41.7040939,19.6335545
41.7046661,19.6332226
41.705246,19.6328907
41.7058182,19.6325588
41.7064095,19.6322212
41.7069664,19.631897
41.7075424,19.6315632
41.708107,19.6312408
41.7086945,19.6309013
41.7092705,19.6305733
41.7098656,19.6302338
41.710434,19.6299038
41.7109985,19.6295834
41.7115784,19.6292534
41.7121582,19.6289272
41.7127342,19.6285973
41.7133102,19.6282711
41.7139053,19.6279373
41.7144661,19.6276169
41.7150459,19.6272869
41.7156219,19.6269588
41.7162018,19.6266327
41.7167778,19.6263027
41.7173615,19.6259727
41.7179565,19.6256371
41.7185211,19.6253185
41.7191048,19.6249886
41.7196922,19.6246605
41.7202721,19.6243305
41.7208557,19.6240005
41.7214546,19.6236649
41.7220383,19.623333
41.7226067,19.6230145
41.7231979,19.6226845
41.7237778,19.6223545
41.7243652,19.6220245
41.7249527,19.6216965
41.7255402,19.6213627
41.7261505,19.6210194
41.7267303,19.6206951
41.7273026,19.6203785
41.72789,19.6200485
41.7284775,19.6197224
41.7290649,19.6193905
41.7296562,19.6190624
41.7302551,19.6187267
41.7308273,19.6184063
41.7314186,19.6180782
41.7320099,19.6177483
41.7325935,19.6174202
41.7331772,19.6170902
41.7337608,19.6167622
41.7343636,19.6164265
41.7349319,19.6161098
41.7355156,19.6157818
41.7361031,19.6154556
41.7366867,19.6151257
41.7372665,19.6147995
41.7378654,19.6144619
41.7384529,19.6141319
41.7390137,19.613821
41.7395935,19.613493
41.7401733,19.6131706
41.7407532,19.6128407
41.741333,19.6125183
41.7419281,19.6121826
41.742485,19.611866
41.7430687,19.6115379
41.7436485,19.6112099
41.7442169,19.6108837
41.7447968,19.6105576
41.7453728,19.6102314
41.7459717,19.6098938
41.746521,19.6095829
41.7470932,19.6092587
41.7476654,19.6089344
41.7482414,19.6086063
41.7488098,19.6082821
41.7493973,19.6079502
41.7499657,19.607626
41.7505264,19.6073112
41.7510986,19.606987
41.751667,19.6066628
41.7522354,19.6063347
41.7528076,19.6060104
41.7533951,19.6056747
41.7539406,19.6053638
41.7545166,19.6050396
41.755085,19.6047153
41.7556534,19.6043911
41.7562218,19.604063
41.756794,19.6037388
41.7573776,19.6034069
41.7579308,19.6030922
41.7584991,19.602766
41.7590714,19.6024418
41.7596397,19.6021214
41.7602158,19.6017952
41.7608032,19.6014557
41.7613716,19.6011314
41.7619247,19.6008205
41.7625008,19.6005001
41.7630692,19.6001778
41.7636414,19.5998554
41.7642174,19.599535
41.7648048,19.599205
41.7653618,19.598896
41.765934,19.5985718
41.76651,19.5982533
41.767086,19.5979347
41.767662,19.5976143
41.7682343,19.5972977
41.7688255,19.5969658
41.7693787,19.5966606
41.7699547,19.5963402
41.7705269,19.5960236
41.7710991,19.5957012
41.7716713,19.5953846
41.7722588,19.5950565
41.7728386,19.5947323
41.7733879,19.5944271
41.7739677,19.5941029
41.7745399,19.5937843
41.7751083,19.5934677
41.7756805,19.5931492
41.7762756,19.5928173
41.7768326,19.5925102
41.7774048,19.5921898
41.7779808,19.5918694
41.778553,19.5915489
41.7791252,19.5912323
41.779705,19.5909119
41.7803001,19.5905819
41.7808533,19.590271
41.7814331,19.5899487
41.7820129,19.5896244
41.7825813,19.5893021
41.7831688,19.5889797
41.7837563,19.588644
41.7843437,19.5883217
41.7849045,19.5880089
41.7854881,19.5876827
41.7860718,19.5873585
41.7866478,19.587038
41.7872314,19.58671
41.7878304,19.5863762
41.7883911,19.5860596
41.7889748,19.5857353
41.7895622,19.5854111
41.7901459,19.5850849
41.7907333,19.5847607
41.791317,19.5844307
41.7919159,19.584095
41.7924881,19.5837803
41.7930756,19.583456
41.7936668,19.5831318
41.7942543,19.5828094
41.794838,19.5824871
41.7954292,19.5821609
41.7960167,19.5818386
41.7966194,19.5815067
41.7971916,19.581192
41.7977829,19.5808678
41.7983742,19.5805435
41.7989578,19.5802193
41.7995491,19.579895
41.8001518,19.5795631
41.8007431,19.579237
41.8013153,19.5789204
41.8019028,19.5785923
41.802494,19.5782681
41.8030815,19.5779419
41.803669,19.5776138
41.8042793,19.5772762
41.8048439,19.5769615
41.8054314,19.5766315
41.8060188,19.5763016
41.8066063,19.5759697
41.8071938,19.5756397
41.8077774,19.5753117
41.8083801,19.5749722
41.8089523,19.5746536
41.8095398,19.5743198
41.8101273,19.5739899
41.8107109,19.573658
41.8112946,19.5733242
41.8118935,19.5729847
41.8124847,19.5726471
41.8130493,19.5723267
41.8136292,19.5719967
41.8142166,19.5716629
41.8148003,19.5713291
41.8153839,19.5709953
41.8159828,19.570652
41.8165512,19.5703239
41.8171349,19.5699883
41.8177147,19.5696526
41.8183022,19.569315
41.8188858,19.5689831
41.8194656,19.5686455
41.8200684,19.5683041
41.8206329,19.5679779
41.8212166,19.567646
41.8218002,19.5673065
41.8223839,19.5669727
41.8229637,19.566637
41.8235626,19.5662918
41.8241386,19.565958
41.8247032,19.5656338
41.8252907,19.5653
41.8258705,19.5649662
41.8264503,19.5646324
41.8270302,19.5642986
41.8276253,19.5639534
41.828186,19.5636292
41.8287659,19.5632954
41.8293419,19.5629616
41.8299217,19.5626278
41.8305016,19.5622959
41.8310814,19.5619602
41.8316689,19.5616207
41.8322296,19.5612965
41.8328094,19.5609608
41.8333778,19.560627
41.8339615,19.5602932
41.8345337,19.5599594
41.8351212,19.5596218
41.8356934,19.559288
41.8362503,19.5589676
41.8368225,19.5586376
41.8373947,19.5583076
41.8379631,19.5579796
41.8385315,19.5576496
41.8391113,19.557312
41.8397331,19.5569553
41.8408012,19.5563393
41.8413658,19.5560112
41.8419342,19.555685
41.8425026,19.5553608
41.8430634,19.5550327
41.8436432,19.5546989
41.8441887,19.5543785
41.8447533,19.5540524
41.8453178,19.5537262
41.8458786,19.5534
41.8464432,19.5530739
41.8470039,19.5527477
41.8475876,19.5524101
41.8481331,19.5520954
41.8486938,19.5517673
41.8492546,19.5514412
41.8498154,19.5511169
41.8503799,19.5507927
41.8509598,19.5504589
41.8515205,19.5501347
41.8520699,19.549818
41.8526306,19.5494957
41.8531914,19.5491753
41.8537521,19.5488529
41.8543129,19.5485287
41.8548889,19.5482006
41.8554382,19.5478897
41.855999,19.5475693
41.8565636,19.5472469
41.8571281,19.5469265
41.8576889,19.5466042
41.8582497,19.5462837
41.8588295,19.5459557
41.8593788,19.5456429
41.8599434,19.5453243
41.8605156,19.5450039
41.8610802,19.5446835
41.8616447,19.5443611
41.8622284,19.5440292
41.8627968,19.5437088
41.8633499,19.543396
41.8639221,19.5430737
41.8644867,19.5427532
41.8650627,19.542429
41.8656311,19.5421066
41.8662186,19.5417786
41.8667946,19.5414505
41.8673439,19.5411396
41.8679314,19.5408096
41.8685532,19.5404568
41.8696327,19.5398521
41.8702087,19.5395279
41.8707809,19.5392075
41.8713531,19.5388851
41.8719292,19.5385609
41.8725128,19.5382309
41.8730774,19.5379162
41.873642,19.5375996
41.8742256,19.5372734
41.8747978,19.536953
41.8753815,19.5366249
41.875946,19.5363102
41.8765182,19.5359879
41.8770943,19.5356636
41.8776665,19.5353394
41.8782463,19.535017
41.8788185,19.5346966
41.8793945,19.5343742
41.8799858,19.5340462
41.8805389,19.5337334
41.881115,19.533411
41.881691,19.5330887
41.8822632,19.5327702
41.8828316,19.5324478
41.8834076,19.5321274
41.8839989,19.5317993
41.8845558,19.5314884
41.8851242,19.5311661
41.8857002,19.5308418
41.8862686,19.5305233
41.8868446,19.530201
41.8874359,19.5298729
41.8880119,19.5295506
41.8885689,19.5292339
41.8891411,19.5289116
41.8897133,19.5285873
41.8902893,19.5282631
41.8908615,19.5279388
41.8914452,19.527607
41.8920021,19.5272942
41.8925781,19.526968
41.8931503,19.5266476
41.8937225,19.5263233
41.8942947,19.5259991
41.8948669,19.525671
41.8954659,19.5253315
41.8960075,19.5250206
41.8965836,19.5246944
41.8971558,19.5243702
41.897728,19.524044
41.898304,19.523716
41.8988914,19.5233822
41.8994637,19.5230522
41.9000244,19.5227375
41.9006004,19.5224094
41.9011726,19.5220795
41.9017525,19.5217533
41.9023247,19.5214252
41.9029121,19.5210896
41.9034729,19.520771
41.9040527,19.5204411
41.9046211,19.520113
41.9051971,19.5197868
41.9057693,19.5194569
41.9063454,19.5191307
41.9069328,19.518795
41.9074936,19.5184765
41.9080658,19.5181484
41.9086418,19.5178185
41.909214,19.5174904
41.90979,19.5171642
41.9103775,19.5168266
41.9109535,19.5164986
41.9115181,19.5161839
41.9120903,19.5158539
41.9126625,19.5155258
41.9132385,19.5151997
41.9138069,19.5148735
41.9143944,19.5145397
41.914959,19.5142212
41.9155312,19.5138931
41.9161072,19.5135632
41.9166794,19.5132389
41.9172554,19.5129089
41.9178238,19.5125847
41.9184113,19.512249
41.9189682,19.5119305
41.9195404,19.5116043
41.9201126,19.5112782
41.920681,19.5109482
41.9212646,19.5106125
41.9218521,19.5102787
41.9224091,19.5099583
41.9229622,19.5096455
41.9235344,19.5093174
41.9241028,19.5089893
41.9246864,19.5086555
41.9252548,19.5083275
41.9258423,19.5079918
41.9263992,19.5076733
41.9269676,19.5073471
41.9275322,19.5070229
41.928112,19.5066948
41.9286766,19.5063686
41.9292488,19.5060425
41.9298325,19.5057068
41.9303894,19.5053864
41.9309616,19.5050602
41.9315338,19.5047321
41.932106,19.5044098
41.9326782,19.5040817
41.9332657,19.5037479
41.9338417,19.5034199
41.9343987,19.5031013
41.9349709,19.5027714
41.9355469,19.5024452
41.9361229,19.5021191
41.9366951,19.5017929
41.9372864,19.5014572
41.9379272,19.501091
41.939003,19.5004807
41.9395828,19.5001526
41.9401588,19.4998245
41.9407349,19.4994965
41.9413147,19.4991684
41.941906,19.4988308
41.9424706,19.4985085
41.9430466,19.4981804
41.9436264,19.4978523
41.9442101,19.4975224
41.9447861,19.4971924
41.9453621,19.4968624
41.945961,19.4965248
41.946537,19.4961967
41.9471016,19.4958744
41.9476814,19.4955463
41.9482613,19.4952145
41.9488411,19.4948845
41.9494705,19.4945221
41.9505768,19.4938965
41.9511566,19.4935646
41.9517326,19.4932346
41.9523125,19.4929047
41.9528923,19.4925766
41.9534607,19.4922466
41.9540443,19.4919167
41.9546204,19.4915886
41.9551964,19.4912605
41.9557724,19.4909325
41.9563484,19.4906044
41.9569321,19.4902706
41.9575157,19.4899406
41.9581032,19.489603
41.9586678,19.4892788
41.9592476,19.4889507
41.9598236,19.4886227
41.9603996,19.4882927
41.9609795,19.4879627
41.9615631,19.4876308
41.9621391,19.4873009
41.9627151,19.486969
41.9632912,19.4866409
41.9638748,19.4863091
41.964447,19.485981
41.9650269,19.4856529
41.9656067,19.485321
41.9661789,19.4849892
41.9667549,19.4846592
41.9673347,19.4843273
41.9679146,19.4839973
41.968483,19.4836693
41.9690628,19.4833393
41.9696312,19.4830112
41.970211,19.4826794
41.970787,19.4823494
41.9713669,19.4820194
41.9719391,19.4816875
41.9725113,19.4813576
41.9730911,19.4810295
41.9736633,19.4806995
41.9742393,19.4803715
41.9748077,19.4800415
41.9753838,19.4797115
41.975956,19.4793816
41.9765282,19.4790535
41.9771042,19.4787254
41.9776688,19.4783993
41.9782448,19.4780693
41.978817,19.4777412
41.9793777,19.4774151
41.9799538,19.4770813
41.9805298,19.4767551
41.9810982,19.4764271
41.9816666,19.476099
41.982235,19.475771
41.98283,19.4754295
41.9833755,19.4751167
41.9839478,19.4747887
41.98452,19.4744625
41.9850883,19.4741325
41.9856606,19.4738064
41.9862633,19.473465
41.986805,19.4731541
41.987381,19.472826
41.9879494,19.4724998
41.9885254,19.4721699
41.9891052,19.4718361
41.9896927,19.4715023
41.9902344,19.4711895
41.9908066,19.4708633
41.9913788,19.4705334
41.991951,19.4702072
41.992527,19.469883
41.9931221,19.4695415
41.9936676,19.4692326
41.9942398,19.4689045
41.9948158,19.4685783
41.995388,19.4682541
41.9959602,19.4679279
41.9965591,19.4675865
41.9971123,19.4672737
41.9976883,19.4669476
41.9982719,19.4666195
41.9988441,19.4662933
41.999424,19.4659672
42.0000267,19.4656239
42.0005798,19.4653111
42.0011559,19.4649849
42.0017319,19.4646606
42.0023117,19.4643345
42.0028954,19.4640083
42.0034981,19.463665
42.004055,19.4633522
42.004631,19.4630241
42.0052147,19.4626961
42.0057983,19.4623699
42.006382,19.4620438
42.0069885,19.4617004
42.0075417,19.4613876
42.0081291,19.4610577
42.0087128,19.4607296
42.0092926,19.4603996
42.0098763,19.4600716
42.0104904,19.4597263
42.0110474,19.4594154
42.0116348,19.4590855
42.0122185,19.4587555
42.0128021,19.4584255
42.0133858,19.4580936
42.0139999,19.4577465
42.0145569,19.4574299
42.0151443,19.4570999
42.0157318,19.4567661
42.0163193,19.4564342
42.0169067,19.4561043
42.0175171,19.4557571
42.0180855,19.4554386
42.0186806,19.4550991
42.0192566,19.4547729
42.0198517,19.4544392
42.0204353,19.4541073
42.0210495,19.4537544
42.0216141,19.4534378
42.0222015,19.453104
42.022789,19.4527702
42.0233765,19.4524364
42.0239677,19.4521046
42.024559,19.4517689
42.0251694,19.4514236
42.0257683,19.4510822
42.0269279,19.4504242
42.0275192,19.4500866
42.0280991,19.4497604
42.0286827,19.4494267
42.029274,19.449091
42.0298653,19.4487553
42.0304489,19.4484196
42.0310402,19.4480858
42.0316467,19.4477444
42.032238,19.4474087
42.0328064,19.4470825
42.0333939,19.4467449
42.0339851,19.4464092
42.0345726,19.4460716
42.0351524,19.4457378
42.0357399,19.4454041
42.0363426,19.4450607
42.0369301,19.4447231
42.0375023,19.444397
42.0380859,19.4440632
42.0386734,19.4437256
42.0392609,19.4433899
42.0398483,19.4430542
42.040432,19.4427185
42.0410347,19.4423771
42.0416222,19.4420395
42.0421944,19.4417114
42.0427818,19.4413776
42.0433655,19.44104
42.0439529,19.4407063
42.0445404,19.4403706
42.0451279,19.4400368
42.0457306,19.4396935
42.0463142,19.4393597
42.0469017,19.439024
42.0474815,19.4386902
42.0480537,19.4383621
42.048645,19.4380245
42.0492249,19.4376965
42.0498123,19.4373608
42.050396,19.4370289
42.0509834,19.4366951
42.0515747,19.4363537
42.0521622,19.4360199
42.0527306,19.4356937
42.0533142,19.4353619
42.053894,19.4350281
42.0544777,19.4346924
42.0550613,19.4343586
42.0556564,19.4340172
42.0562248,19.433691
42.0568085,19.433363
42.0573883,19.4330273
42.057972,19.4326935
42.0585518,19.4323616
42.0591393,19.4320278
42.0597305,19.4316864
42.0602951,19.4313641
42.0608788,19.4310303
42.0614586,19.4306965
42.0620422,19.4303646
42.0626259,19.4300327
42.0632172,19.4296913
42.0638008,19.4293613
42.0643654,19.4290352
42.064949,19.4287033
42.0655289,19.4283714
42.0661163,19.4280357
42.0666962,19.4277039
42.0672874,19.4273643
42.0678558,19.4270401
42.0684395,19.4267082
42.0690193,19.4263744
42.069603,19.4260426
42.0701866,19.4257107
42.0707664,19.4253769
42.0713654,19.4250374
42.0719299,19.4247131
42.0725174,19.4243813
42.073101,19.4240513
42.0736809,19.4237156
42.0742645,19.4233856
42.0748672,19.4230442
42.0754471,19.4227123
42.0760193,19.4223881
42.0766029,19.4220543
42.0771866,19.4217243
42.0777664,19.4213905
42.0783577,19.4210548
42.0789528,19.4207153
42.079525,19.4203892
42.0801086,19.4200573
42.0806923,19.4197254
42.0812798,19.4193916
42.0818596,19.4190578
42.0824471,19.4187241
42.083046,19.4183846
42.0836182,19.4180584
42.0842056,19.4177227
42.0847855,19.4173889
42.0853729,19.417057
42.0859566,19.4167194
42.0865555,19.4163761
42.0871391,19.4160423
42.0877113,19.4157104
42.0882912,19.4153767
42.0888786,19.415041
42.0894661,19.4147053
42.0900536,19.4143696
42.0906525,19.4140301
42.0912247,19.413702
42.0918121,19.4133644
42.0923996,19.4130287
42.0929871,19.412693
42.0935707,19.4123573
42.0941582,19.4120235
42.0947609,19.4116783
42.0953331,19.4113464
42.0959206,19.4110126
42.096508,19.410675
42.0970993,19.4103432
42.097683,19.4100075
42.0982819,19.4096622
42.0988693,19.4093266
42.0994377,19.4090004
42.1000214,19.4086666
42.1006088,19.4083309
42.1011925,19.4079971
42.1017799,19.4076633
42.1023598,19.4073296
42.1029549,19.4069862
42.1035423,19.4066486
42.1041107,19.4063225
42.1046944,19.4059868
42.1052742,19.405653
42.1058578,19.4053192
42.1064415,19.4049835
42.1070366,19.4046402
42.107605,19.4043159
42.1081886,19.4039783
42.1087685,19.4036446
42.1093445,19.4033108
42.1099243,19.402977
42.110508,19.4026451
42.1110954,19.4023056
42.11166,19.4019775
42.1122398,19.4016438
42.112812,19.4013157
42.1133881,19.40098
42.1139679,19.4006462
42.1145554,19.4003067
42.1151352,19.399971
42.115696,19.3996468
42.116272,19.3993149
42.1168442,19.398983
42.1174164,19.3986492
42.1179924,19.3983135
42.1185837,19.3979721
42.1191483,19.3976479
42.1197166,19.3973141
42.1202927,19.3969822
42.1208687,19.3966522
42.1214409,19.3963184
42.1220245,19.3959866
42.122612,19.3956451
42.1231689,19.395319
42.123745,19.3949909
42.1243172,19.394659
42.124897,19.3943291
42.1254692,19.394001
42.1260605,19.3936634
42.1266327,19.3933315
42.1272011,19.3930092
42.1277733,19.3926773
42.1283493,19.3923492
42.1289253,19.3920212
42.1295013,19.3916931
42.1300926,19.3913555
42.1306534,19.3910332
42.1312294,19.3907051
42.1318054,19.390377
42.1323814,19.3900452
42.1329575,19.3897171
42.1335335,19.3893871
42.1341095,19.3890572
42.1346893,19.388731
42.1352654,19.3884048
42.1359406,19.3880177
42.1369934,19.387413
42.1375732,19.3870831
42.1381531,19.3867512
42.1387215,19.3864079
42.1392975,19.386055
42.1398659,19.385685
42.1404457,19.3852882
42.1409836,19.3848953
42.1415367,19.3844757
42.1420822,19.3840408
42.1426277,19.3835964
42.1431618,19.3831406
42.1437073,19.3826828
42.1442566,19.3822117
42.1447868,19.3817539
42.1453133,19.3813057
42.1458511,19.3808479
42.1463928,19.3803902
42.1469345,19.3799324
42.1474686,19.3794785
42.1480179,19.379015
42.1485519,19.3785725
42.1490898,19.3781204
42.1496353,19.3776722
42.150177,19.3772221
42.1507187,19.3767738
42.151268,19.3763256
42.1518211,19.3758678
42.1523476,19.3754292
42.1528969,19.3749847
42.1534386,19.3745422
42.1539841,19.3740997
42.1545296,19.3736572
42.1550903,19.3732033
42.1556358,19.3727627
42.1561661,19.3723335
42.1567154,19.3718929
42.1572571,19.3714523
42.1578026,19.3710136
42.1583443,19.370573
42.158905,19.3701248
42.1594391,19.3696957
42.1599808,19.369257
42.1605263,19.3688202
42.1610756,19.3683834
42.1616173,19.3679447
42.1621628,19.3675079
42.1627159,19.3670597
42.1632538,19.3666306
42.1637955,19.3661938
42.164341,19.3657589
42.1648903,19.3653221
42.165432,19.3648834
42.1659851,19.3644333
42.1665306,19.3640003
42.1670609,19.3635712
42.1676025,19.3631344
42.1681557,19.3626957
42.1686935,19.3622627
42.169239,19.361824
42.169796,19.3613777
42.1703224,19.3609524
42.1708679,19.3605156
42.1714134,19.3600769
42.1719551,19.3596439
42.1724968,19.3592072
42.1730423,19.3587704
42.1736031,19.3583183
42.1741219,19.3578987
42.1746674,19.35746
42.1752014,19.3570251
42.1757469,19.3565884
42.1762848,19.3561535
42.1768379,19.3557053
42.1773796,19.3552723
42.1779022,19.3548489
42.1784401,19.354414
42.178978,19.3539791
42.1795158,19.353548
42.1800537,19.3531132
42.1805916,19.3526783
42.1811409,19.3522339
42.1816788,19.3518028
42.1822014,19.3513794
42.1827354,19.3509464
42.1832771,19.3505116
42.1838074,19.3500786
42.1843452,19.3496475
42.1848984,19.3492031
42.185421,19.3487835
42.185955,19.3483524
42.1864929,19.3479176
42.187027,19.3474846
42.187561,19.3470516
42.1881027,19.3466187
42.1886482,19.3461742
42.1891747,19.3457508
42.1897087,19.3453197
42.1902618,19.3448753
42.1907997,19.3444424
42.1913338,19.3440037
42.1918716,19.3435726
42.1924095,19.3431358
42.1929321,19.3427143
42.1934738,19.3422775
42.1940117,19.3418427
42.1945648,19.3413944
42.1951065,19.3409576
42.1956635,19.3405113
42.1961899,19.3400841
42.1967201,19.3396511
42.1972694,19.3392105
42.1978149,19.3387699
42.1983566,19.338335
42.1989136,19.3378868
42.1994476,19.3374596
42.1999779,19.3370266
42.200531,19.3365822
42.2010803,19.3361397
42.201622,19.335701
42.2021713,19.3352623
42.2027321,19.3348103
42.2032814,19.3343716
42.2038155,19.3339386
42.2043533,19.3335037
42.2049103,19.3330555
42.2054634,19.3326092
42.2060089,19.3321686
42.2065773,19.3317127
42.2071152,19.3312836
42.2076607,19.3308449
42.2082214,19.3303947
42.2087784,19.3299503
42.2093277,19.3295021
42.2098846,19.3290577
42.210453,19.3286018
42.2109947,19.328167
42.211544,19.3277302
42.2121048,19.3272781
42.2126579,19.3268318
42.2132149,19.3263836
42.2137871,19.3259239
42.214344,19.3254757
42.2148895,19.3250389
42.215435,19.3245964
42.2160034,19.3241444
42.2165604,19.3236961
42.2171211,19.3232479
42.2176895,19.3227901
42.218235,19.3223515
42.2187881,19.321907
42.2193565,19.3214512
42.2199173,19.3210011
42.2204781,19.320549
42.221035,19.3200989
42.221611,19.3196354
42.2221565,19.3191929
42.2227058,19.3187466
42.2232819,19.3182907
42.2238388,19.3178368
42.2243996,19.3173847
42.2249794,19.3169193
42.2255363,19.3164654
42.2260895,19.3160191
42.2266426,19.3155727
42.2272224,19.3150997
42.2277527,19.3146629
42.2283363,19.3141956
42.2288933,19.3137379
42.2294731,19.3132687
42.2300034,19.3128376
42.2305908,19.3123608
42.2311287,19.311924
42.2317009,19.3114548
42.2322693,19.310997
42.23283,19.3105412
42.2333755,19.3100948
42.2339516,19.3096256
42.2345009,19.3091793
42.2350883,19.3087006
42.2356224,19.3082657
42.2362251,19.3077755
42.2367554,19.3073406
42.2373314,19.3068695
42.2378654,19.3064327
42.2384529,19.3059502
42.238987,19.3055153
42.2395592,19.3050442
42.2401276,19.3045864
42.2407227,19.3040981
42.2412605,19.3036575
42.241806,19.3032093
42.2423706,19.3027515
42.2429276,19.3022938
42.2434921,19.3018341
42.2440681,19.301363
42.2446289,19.3009033
42.2451744,19.3004551
42.245739,19.2999935
42.2462997,19.2995377
42.2468452,19.2990913
42.2474213,19.2986202
42.2479858,19.2981606
42.248558,19.2976913
42.2490959,19.2972527
42.2496681,19.2967796
42.2502251,19.2963219
42.2507935,19.2958584
42.251339,19.2954121
42.2519264,19.2949314
42.2524872,19.2944736
42.2530327,19.2940254
42.2535934,19.2935677
42.2541504,19.2931099
42.254715,19.2926502
42.2552719,19.2921925
42.2558479,19.2917233
42.2563896,19.2912769
42.2569466,19.2908211
42.2575035,19.2903671
42.2580643,19.2899055
42.2586136,19.2894516
42.2591743,19.2889957
42.2597389,19.2885303
42.2602882,19.2880859
42.2608376,19.2876339
42.2613907,19.287178
42.2619476,19.2867222
42.2625046,19.2862701
42.263073,19.2858047
42.2636223,19.2853508
42.2641678,19.2849102
42.2647171,19.2844563
42.2652702,19.2840023
42.2658234,19.2835484
42.2663727,19.2830944
42.2669373,19.2826328
42.2674751,19.2821922
42.2680244,19.2817402
42.2685776,19.281292
42.2691269,19.2808399
42.26968,19.2803879
42.2702446,19.2799263
42.2707787,19.2794857
42.271328,19.2790356
42.2718735,19.2785854
42.2724266,19.2781334
42.2729721,19.2776814
42.2735329,19.2772217
42.2740707,19.2767849
42.2746162,19.2763367
42.2751579,19.2758884
42.2757072,19.2754383
42.2762527,19.2749882
42.2767982,19.2745438
42.2773552,19.274086
42.2778893,19.2736492
42.2784309,19.2732029
42.2789688,19.2727585
42.2795143,19.2723122
42.280056,19.2718697
42.2806129,19.2714138
42.2811546,19.2709732
42.2816772,19.2705402
42.2822227,19.2700958
42.2827606,19.2696571
42.2833023,19.2692146
42.283844,19.268774
42.2843933,19.2683201
42.2849197,19.2678947
42.2854576,19.2674541
42.2859955,19.2670155
42.2865334,19.2665768
42.2870674,19.26614
42.2876053,19.2657032
42.2881546,19.2652569
42.2886734,19.2648335
42.2892036,19.2643986
42.2897415,19.2639637
42.2902756,19.263525
42.2908058,19.263092
42.2913551,19.2626457
42.2918854,19.2622147
42.2924004,19.261795
42.2929344,19.2613602
42.2934608,19.260931
42.2939949,19.2604942
42.2945213,19.2600632
42.2950668,19.2596207
42.295578,19.259201
42.2961082,19.25877
42.2966385,19.2583427
42.2971611,19.2579098
